,Unnamed: 0,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,HasGarage,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NoGarage,GarageCond_Po,GarageCond_TA,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasbsmt,hasfireplace,SalePrice
277,0.190541467,0.285714286,0.59852482,0.47128521,0,1,1,0.888888889,0.5,0.007352941,0,0.780081714,1,0.5,1,1,0.75,1,0.166666667,0,0.166666667,0,0.987557857,0.94884526,1,1,0.814717114,0,0,0.712026346,0,0,0.666666667,0.5,0.5,0,1,0.6,1,0.333333333,1,0,1,0.75,0.526618705,0.6,1,0.714818169,0.728658303,0,0,0.803586673,0,0,0,0.363636364,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.963157895,0.546659749,0.085898345,0.3,0.886916041,0,0,1,1,12.93675402
278,0.191226868,0.642857143,0.503987089,0.399332968,0,1,1,0.666666667,0.5,0.227941176,0.516666667,0.773039557,0.333333333,0.5,0.6,0.8,0.75,0.25,0.666666667,0.776707086,0.166666667,0,0.856698938,0.874143102,1,1,0.547028293,0.886245431,0,0.693597784,0,0,0.666666667,0.5,0.666666667,0,0.333333333,0.6,1,0.333333333,0.6,0.015422886,1,0.5,0.363309353,0.6,1,0.838898417,0.756497997,0,0,0,0,0,0,0.181818182,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.652631579,0.866131692,0.650446212,0.3,0.643449355,0,1,1,1,12.16525586
279,0.191912269,0.642857143,0.499481968,0.422931246,0,1,1,0.666666667,0.625,0.132352941,0.3,0.790401083,0.666666667,0.5,0.6,0.8,0.75,0.75,1,0.78596386,0.166666667,0,0.768172494,0.829243953,0.75,1,0.55421711,0.877012691,0,0.685894753,0,0,0.666666667,0.5,0.5,0,0.666666667,0.5,1,0.333333333,0.6,0.008955224,1,0.5,0.413669065,0.6,1,0,0.704481022,0,0.847693188,0,0,0,0,0,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.778947368,0.842170953,0.651237599,0.3,0.599600304,0,1,1,1,12.33929587
280,0.19259767,0.285714286,0.383633158,0.334939222,1,1,1,0.555555556,0.5,0,0,0.573852848,0.666666667,0.5,1,0.8,0.75,0.25,1,0.885302582,0.166666667,0,0.758130533,0.88457382,0.75,1,0.585716395,0,0,0.511889952,0,0,0.666666667,0,0.333333333,0,0.666666667,0.3,1,0,0,0,1,0.5,0.411510791,0.6,1,0,0.760479099,0,0,0,0,0,0,0.363636364,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.957894737,0.486983339,0.378596041,0.2,0.29566115,0,0,1,0,12.12811651
281,0.193283071,0,0.174659287,0.266024081,0,1,1,0.666666667,0.5,0.014705882,0.016666667,0.693647012,0.666666667,0.5,1,0.8,0.75,0.25,1,0.885158994,0.166666667,0,0.775929545,0.889571512,1,1,0.603523294,0,0,0.527452386,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,0.4,1,0.333333333,0.8,0.000497512,0.666666667,0.5,0.450359712,0.6,1,0.76293022,0.656986024,0,0,0,0,0,0,0.272727273,0.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.973684211,0.491623725,0.380422093,0.4,0.573125968,0,0,1,1,12.24289144
282,0.193968472,0.285714286,0.461355884,0.391489687,0,1,1,0.777777778,0.5,0.007352941,0,0.58149042,0.666666667,0.5,1,0.8,0.75,0.25,0.166666667,0,0.166666667,0,0.940143264,0.903289334,1,1,0.652400232,0,0,0.570168645,0,0,0.666666667,0,0.5,0,0.666666667,0.4,1,0.333333333,0.8,0.000497512,1,0.75,0.646043165,0.6,1,0.792327434,0.795601145,0,0,0,0,0,0,1,0.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.984210526,0.504360804,0.068784734,0.2,0.639258789,0,0,1,1,12.40738359
283,0.194653873,0,0.316280027,0.355853818,0,1,1,0.555555556,0.5,0.110294118,0.25,0,0.666666667,0.5,1,0.8,0.75,0.25,1,0.788707616,0.166666667,0,0.90813136,0.911998278,0.75,1,0.683430411,0,0,0.597287635,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,0.3,1,0,0,0.007462687,0.666666667,0.5,0.38057554,0.6,1,0,0,0.628672502,0,0,0,0,0,0.545454545,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.810526316,0.512447109,0.354327868,0.4,0.244769045,0,0,1,0,12.09626336
284,0.195339273,0.071428571,0.185256413,0.23181401,1,0.666666667,1,0.666666667,0.5,0.007352941,0,0,0.666666667,0.5,1,0.8,0.75,0.25,0.166666667,0,0.166666667,0,0.830174432,0.797631318,1,1,0.275938124,0.843579005,0,0.508207667,0,0,0.666666667,0.5,0.333333333,0,0.666666667,0.3,1,0,0,0.000497512,0.666666667,0.5,0.379856115,0.6,1,0,0.635451674,0,0,0,0,0,0,0.454545455,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.963157895,0.776559399,0.328732513,0.3,0.247052645,0,1,1,0,12.01188699
285,0.196024674,0.571428571,0.476109662,0.39500111,0,0.666666667,1,0.555555556,0.75,0.323529412,0.416666667,0,0.333333333,0.5,0.6,0.6,0.75,0.25,0.5,0.83193713,0.166666667,0,0.740812457,0.844377415,0.5,1,0.519078207,0.848507626,0,0.634361708,0,0,0.333333333,0.5,0.5,0,0.666666667,0.5,1,0.333333333,0.8,0.021890547,0.666666667,0.5,0.316546763,0.6,1,0,0,0,0,0.786903635,0,1,0,0.454545455,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.594736842,0.832105439,0.653861212,0.1,0.299608107,0,1,1,1,11.97666577
286,0.196710075,0.285714286,0.456306505,0.358594969,0,0.666666667,1,0.333333333,0.375,0.257352941,0.583333333,0,0.333333333,0.5,0.6,0.6,0.75,0.25,0.666666667,0.834931114,0.166666667,0,0.709233641,0.836825542,0.5,1,0.415588109,0,0,0.363205434,0,0,0.333333333,0,0.5,0,0.333333333,0.3,1,0,0,0.99800995,0,0,0,0,1,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.589473684,0.442648782,0.342631343,0,0,0,0,1,0,11.38510346
287,0.197395476,0.285714286,0.445999747,0.395660022,0,0.666666667,1,0.444444444,0.5,0.316176471,0.716666667,0.469714783,0.333333333,0.75,0.6,0.6,0.75,0.25,0.666666667,0.794605167,0.166666667,0,0.782652124,0.840238891,0.5,1,0.436656338,0,0,0.381618124,0,0,0.333333333,0,0.5,0,0.333333333,0.3,1,0,0,0.019900498,0.333333333,0.25,0.201438849,0.6,1,0,0,0,0,0,0,0.5,0,0.090909091,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.547368421,0.446978575,0.330420335,0,0,0,0,1,0,11.71178452
288,0.198080877,0.714285714,0.383633158,0.372651742,0,1,1,0.555555556,0.75,0.676470588,0.066666667,0,0.333333333,0.5,0.4,0.6,0.75,0.25,0.166666667,0,0.166666667,0,0.844394585,0.811294036,1,1,0.324618725,0.858028766,0,0.550784535,0,0,0.333333333,0,0.5,0,0.333333333,0.5,1,0,0,0.00199005,0.333333333,0.25,0.276258993,0.6,1,0,0,0,0,0.900388786,0,0,0,0.545454545,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.463157895,0.795588271,0.338997629,0,0.342816791,0,1,1,0,11.94195084
289,0.198766278,0.642857143,0.6412804,0.486411762,0,1,1,0.777777778,0.5,0,0,0,0.666666667,0.5,1,0.8,0.75,0.75,0.166666667,0,0.166666667,0,0.900484144,0.865184865,1,1,0.516633072,0.882256719,0,0.673441641,0,0,0.666666667,0.5,0.5,0,0.666666667,0.6,1,0.333333333,0.8,0,0.666666667,0.5,0.492805755,0.8,1,0,0.626557443,0,0,0,0,0,0,0.545454545,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.957894737,0.856261475,0.367848117,0.3,0.243594722,0,1,1,1,12.35978466
290,0.199451679,0.214285714,0.351462016,0.288770216,0.5,1,1,0.444444444,0.625,0.705882353,0.133333333,0,0.333333333,0.25,1,0.6,0.5,0.25,0.5,0.69584175,0.166666667,0,0.818318608,0.825034053,1,0,0.453947393,0.872560279,0,0.630339136,0.333333333,0,0.666666667,0,1,0,0,0.7,1,0,0,0.999004975,0,0,0,0,0,0,0.827803353,0,0,0,0,0,0,0.181818182,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.431578947,0.82519715,0.60683042,0.4,0.321835658,0,1,1,0,11.81968196
291,0.20013708,0.571428571,0.383633158,0.425035511,0,1,1,0.444444444,0.375,0.441176471,0.016666667,0,0.333333333,0.5,0.6,0.6,0.75,0.25,0.333333333,0.738528778,0.166666667,0,0.795129043,0.823116054,0.75,1,0.543966038,0.831072085,0,0.630339136,0,0,0.333333333,0.5,0.5,0,0.333333333,0.6,0.666666667,0.333333333,0.8,0.029850746,0.333333333,0.25,0.202158273,0.6,1,0,0,0,0,0.822783933,0,0,0,0,0.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.668421053,0.817823996,0.616862084,0.1,0.313269282,0,1,1,1,11.78296024
292,0.200822481,0.642857143,0.490306559,0.499129566,0,0.666666667,1,0.666666667,0.75,0.213235294,0.2,0.481860012,0.333333333,0.5,0.6,0.6,0.75,0.25,0.833333333,0.868472943,0.166666667,0,0,0.827390527,0.25,1,0.652400232,0.875052499,0,0.737010791,0.333333333,0,0.666666667,0.5,0.5,0,0.666666667,0.7,1,0.333333333,0.6,0.014427861,1,0.5,0.387769784,0.6,1,0,0.876183276,0,0,0,0,0,0,0.181818182,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.742105263,0.853243045,0.690422388,0.5,0.340644938,0,1,1,1,12.36734505
293,0.201507882,0.285714286,0.490306559,0.391245183,0,1,1,0.555555556,0.5,0.411764706,0.933333333,0.742230787,0.333333333,0.5,0.6,0.6,0.75,0.25,1,0.930841977,0.166666667,0,0.629500971,0.898825129,0.5,1,0.70234225,0,0,0.613815737,0.333333333,0,0.333333333,0,0.5,0,0.333333333,0.5,1,0.666666667,0.8,0.027860697,1,0.5,0.300719424,0.6,1,0.697232603,0,0,0,0,0,0,0,0.818181818,0.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4,0.5087956,0.407190444,0.2,0.290343188,0,0,1,1,12.02575508
294,0.202193283,0.857142857,0.205595048,0.354013044,0,0.666666667,1,0.555555556,0.625,0.161764706,0.366666667,0,0.333333333,0.5,0.6,0.6,0.75,0.75,1,0.872335169,0.166666667,0,0.673019122,0.856146317,0.5,1,0.484428505,0,0,0.423368863,0.333333333,0,0.333333333,0,0.5,0,0.333333333,0.4,1,0,0,0.010945274,0.333333333,0.5,0.423021583,0.6,1,0.710003203,0,0,0,0,0,1,0,0.181818182,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.726315789,0.460588235,0.363275998,0.2,0.29566115,0,0,1,0,11.8671043
295,0.202878684,0.571428571,0.466338382,0.460995759,0,1,1,0.444444444,0.5,0.419117647,0.95,0,0.333333333,0.5,0.6,0.6,0.75,0.25,0.666666667,0.785655393,0.166666667,0,0.798858454,0.844105774,0.5,1,0.441527754,0.848305927,0,0.593104385,0,0,0.333333333,0.5,0.666666667,0,0.333333333,0.4,1,0,0,0.028358209,0.333333333,0.25,0.202877698,0.6,1,0.839409807,0,0,0,0,0,0.5,0,0.454545455,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.368421053,0.821786165,0.629049338,0.1,0.349548943,0,1,1,0,11.93164238
